VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRU:ZC_ZPRU	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ID	DEDUP_SUFFIX	COMPOSITE_ID
080	000100	2022012	1000017243	00304069	45244782	Česká spořitelna, a.s.	Ú	Stezka pro chodce a cyklisty mezi obcemi Loučka a Kunovice	CZK	1-měsíční PRIBOR	20220804	20321231	neručeno	5000000.00 	4957481.82 	0.00 	0.00 	00304069-45244782-20220804-20321231-5000000		00304069-45244782-20220804-20321231-5000000
080	000100	2022012	1000017244	00304077	45244782	Česká spořitelna, a.s.	Ú	Fin.projektu Rekonstrukce LC V Studénkách	CZK	1M PRIBOR+marže 0,54 %	20220916	20240331	Žádné zajišťovací prostředky	4465000.00 	4088961.75 	0.00 	0.00 	00304077-45244782-20220916-20240331-4465000		00304077-45244782-20220916-20240331-4465000
080	000100	2022012	1000017246	00304107	45244782	Česká spořitelna, a.s.	Ú	Adaptace objektu ZŠ Mikulůvka	CZK	1,46	20180629	20280531	bez ručení	1000000.00 	1000000.00 	599750.00 	84537.60 	00304107-45244782-20180629-20280531-1000000		00304107-45244782-20180629-20280531-1000000
080	000100	2022012	1000017246	00304107	45244782	Česká spořitelna, a.s.	Ú	Kanalizace Mikulůvka-prodloužení	CZK	1,09	20171030	20361231	bez ručení	7000000.00 	7000000.00 	1555584.00 	801677.30 	00304107-45244782-20171030-20361231-7000000		00304107-45244782-20171030-20361231-7000000
080	000100	2022012	1000017246	00304107	45244782	Česká spořitelna, a.s.	Ú	Kanalizace a ČOV Mikulůvka	CZK	0,97	20150130	20280531	bez ručení	4854101.00 	4854101.00 	2876400.00 	500663.90 	00304107-45244782-20150130-20280531-4854101		00304107-45244782-20150130-20280531-4854101
080	000100	2022012	1000017246	00304107	45244782	Česká spořitelna, a.s.	Ú	Kanalizace a ČOV Mikulůvka	CZK	1,93	20130520	20280531	bez ručení	11000000.00 	11000000.00 	7015000.00 	1351775.90 	00304107-45244782-20130520-20280531-11000000		00304107-45244782-20130520-20280531-11000000
080	000100	2022012	1000017246	00304107	45244782	Česká spořitelna, a.s.	Ú	Kontokorentní úvěr	CZK	2	20220606	20230630	bez ručení	1000000.00 	0.00 	0.00 	0.00 	00304107-45244782-20220606-20230630-1000000		00304107-45244782-20220606-20230630-1000000
080	000100	2022012	1000017246	00304107	45244782	Česká spořitelna, a.s.	Ú	Obchod Jednota-budova č.p.235	CZK	0,49	20220630	20371231	bez ručení	5076500.00 	5000000.00 	0.00 	186698.61 	00304107-45244782-20220630-20371231-5076500		00304107-45244782-20220630-20371231-5076500
080	000100	2022012	1000017246	00304107	45244782	Česká spořitelna, a.s.	Ú	Prodloužení vodovodního řádu	CZK	0,49	20220630	20381231	bez ručení	13000000.00 	0.00 	0.00 	0.00 	00304107-45244782-20220630-20381231-13000000		00304107-45244782-20220630-20381231-13000000
080	000100	2022012	1000017247	00304140	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitostí	CZK	0,69	20170215	20221231	žádný	2700000.00 	2699867.00 	2699867.00 	47938.00 	00304140-45244782-20170215-20221231-2700000		00304140-45244782-20170215-20221231-2700000
080	000100	2022012	1000017247	00304140	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Kolový traktor	CZK	2,70	20210602	20260620	zástavní právo	1559900.00 	1558900.00 	984565.00 	46894.44 	00304140-49241494-20210602-20260620-1559900		00304140-49241494-20210602-20260620-1559900
080	000100	2022012	1000017248	00304221	45244782	Česká spořitelna, a.s.	Ú	splácení dluhů vzniklých na základě smlouvy o úvěru ČSOB	CZK	0,79	20160627	20301231	bez ručení	31250000.00 	31099076.28 	14040000.00 	1255214.80 	00304221-45244782-20160627-20301231-31250000		00304221-45244782-20160627-20301231-31250000
080	000100	2022012	1000017248	00304221	00020729	Státní fond životního prostředí České republiky	Z	zásobování vodou-Prostřední Bečva	CZK	0,45	20171127	20281231	bez ručení	3571114.50 	3571114.50 	1428445.77 	48210.06 	00304221-00020729-20171127-20281231-3571114		00304221-00020729-20171127-20281231-3571114
080	000100	2022012	1000017249	00304280	00020729	Státní fond životního prostředí České republiky	Z	Růžďka Kanalizace a ČOV	CZK	1	20141002	20250320	zástavní právo	5776553.10 	5776553.10 	4043592.00 	276271.51 	00304280-00020729-20141002-20250320-5776553		00304280-00020729-20141002-20250320-5776553
080	000100	2022012	1000017249	00304280	25672720	MONETA Money Bank, a.s.	Ú	Rekonstrukce budovy hasičské zbrojnice v KÚ Růžďka na pozemku - stavební parcele číslo 925	CZK	1,59	20210701	20270420	zástavní právo	1400000.00 	1257468.45 	163333.31 	75870.46 	00304280-25672720-20210701-20270420-1400000		00304280-25672720-20210701-20270420-1400000
080	000100	2022012	1000017249	00304280	25672720	MONETA Money Bank, a.s.	Ú	Růžďka Kanalizace a ČOV	CZK	2,33	20140828	20230620	zástavní právo	12000000.00 	6500000.00 	6088435.00 	693085.88 	00304280-25672720-20140828-20230620-12000000		00304280-25672720-20140828-20230620-12000000
080	000100	2022012	1000017249	00304280	25672720	MONETA Money Bank, a.s.	Ú	revolvingový úvěr	CZK	2,19	20220412	20260219	zástavní právo	5000000.00 	3000000.00 	0.00 	0.00 	00304280-25672720-20220412-20260219-5000000		00304280-25672720-20220412-20260219-5000000
080	000100	2022012	1000017249	00304280	25722328	RCI Financial Services, s.r.o.	Ú	421328 Dacia Premium 30000 (diesel)	CZK	2,6279	20201203	20241202	automobil Dacia Duster	209950.25 	209950.25 	95618.77 	29700.35 	00304280-25722328-20201203-20241202-209950		00304280-25722328-20201203-20241202-209950
080	000100	2022012	1000017249	00304280	27089444	Leasing České spořitelny, a.s.	Ú	Pořízení univerzálního kolového traktoru Zetor 100 GP	CZK	6,89	20220614	20250810	Traktor Zetor 100 GP	1189347.99 	1189347.99 	180134.30 	26283.61 	00304280-27089444-20220614-20250810-1189347		00304280-27089444-20220614-20250810-1189347
080	000100	2022012	1000017250	00304310	00001350	Československá obchodní banka, a. s.	Ú	Na výstavbu místní komunikace a zasíťování pozemků pro výstavbu rodinných domů	CZK	1,64	20191219	20300620	bez zajištění	7000000.00 	7000000.00 	777780.00 	114946.80 	00304310-00001350-20191219-20300620-7000000		00304310-00001350-20191219-20300620-7000000
080	000100	2022012	1000017252	00304433	45317054	Komerční banka, a.s.	Ú	Kulturní zázemí ve sport.areálu Na Sahaře	CZK	2,28%	20210826	20260930	bez ručení	6000000.00 	6000000.00 	1500000.00 	153368.00 	00304433-45317054-20210826-20260930-6000000		00304433-45317054-20210826-20260930-6000000
080	000100	2022012	1000017253	00304441	45317054	Komerční banka, a.s.	Ú	Vybudování přírodovědné učebny v ZŠ ve Viganticích a Rekonstrukce obecní budovy-výstavba obec.bytů	CZK	7,56	20201102	20260930	bez ručení	5000000.00 	4179688.47 	1250200.00 	268806.80 	00304441-45317054-20201102-20260930-5000000		00304441-45317054-20201102-20260930-5000000
080	000100	2022012	1000017255	00304484	45244782	Česká spořitelna, a.s.	Ú	Investice	CZK	2,95	20190214	20231220	bez ručení	8000000.00 	8000000.00 	7040000.00 	393889.05 	00304484-45244782-20190214-20231220-8000000		00304484-45244782-20190214-20231220-8000000
080	000100	2022012	1000017255	00304484	45244782	Česká spořitelna, a.s.	Ú	Investice	CZK	PRIBOR+0,83	20220223	20230104	bez ručení	4500000.00 	4500000.00 	0.00 	132200.50 	00304484-45244782-20220223-20230104-4500000		00304484-45244782-20220223-20230104-4500000
080	000100	2022012	1000017255	00304484	45244782	Česká spořitelna, a.s.	Ú	KTK	CZK	PRIBOR+2,5	20220331	20230331	bez ručení	500000.00 	0.00 	0.00 	6100.00 	00304484-45244782-20220331-20230331-500000		00304484-45244782-20220331-20230331-500000
080	000100	2022012	1000017255	00304484	45244782	Česká spořitelna, a.s.	Ú	Kanalizace	CZK	2,30	20140409	20251220	bez ručení	12000000.00 	11999999.75 	9407320.00 	1210343.70 	00304484-45244782-20140409-20251220-12000000		00304484-45244782-20140409-20251220-12000000
080	000100	2022012	1000017255	00304484	65413261	Toyota Financial Services Czech s.r.o.	Ú	Nákup vozidla	CZK	2,99	20201016	20250930	bez ručení	398211.00 	398211.00 	171858.40 	21288.20 	00304484-65413261-20201016-20250930-398211		00304484-65413261-20201016-20250930-398211
080	000100	2022012	1000017256	00304492	45244782	Česká spořitelna, a.s.	Ú	Investiční úvěr na výstavbu 1. etapy MA - koupaliště	CZK	7,30	20180221	20241231	Žádné zajišťovací prostředky	30000000.00 	29961015.94 	16415374.68 	1870155.48 	00304492-45244782-20180221-20241231-30000000		00304492-45244782-20180221-20241231-30000000
080	000100	2022012	1000017256	00304492	00001350	Československá obchodní banka, a. s.	Ú	Investiční úvěr na dokončení 3. a 4. etapy MA	CZK	7,29	20200609	20261231	Žádné zajišťovací prostředky	11000000.00 	11000000.00 	3506890.36 	580810.58 	00304492-00001350-20200609-20261231-11000000		00304492-00001350-20200609-20261231-11000000
080	000100	2022012	1000017256	00304492	00001350	Československá obchodní banka, a. s.	Ú	KTK - krytí výpadku příjmů	CZK	7,55	20220215	20261231	Žádné zajišťovací prostředky	13003455.00 	13003455.00 	0.00 	264250.20 	00304492-00001350-20220215-20261231-13003455		00304492-00001350-20220215-20261231-13003455
080	000100	2022012	1000017257	00635782	00020729	Státní fond životního prostředí České republiky	Ú	Kanalizace a ČOV	CZK	1	20120815	20220915	Zástavní právo - lesní pozemky	4918863.60 	4918863.60 	4918863.60 	1479.00 	00635782-00020729-20120815-20220915-4918863		00635782-00020729-20120815-20220915-4918863
080	000100	2022012	1000017257	00635782	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Lesní technika	CZK	2,64	20220428	20220620	Zástavní právo lesní technika	970450.00 	970450.00 	970450.00 	0.00 	00635782-49241494-20220428-20220620-970450		00635782-49241494-20220428-20220620-970450
080	000100	2022012	1000017259	00635821	45317054	Komerční banka, a.s.	Ú	rekonstrukce lesní cesty Šatka	CZK	1M PRIBOR + 0,39 % p.a.	20210907	20250731	bez ručení	4850000.00 	4762367.45 	67365.00 	59992.01 	00635821-45317054-20210907-20250731-4850000		00635821-45317054-20210907-20250731-4850000
080	000100	2022012	1000017259	00635821	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	pořízení malotraktoru a návěsu včetně příslušenství	CZK	03,25 % p.a.	20200213	20220620	zástavní právo	687000.00 	687000.00 	687000.00 	7606.55 	00635821-49241494-20200213-20220620-687000		00635821-49241494-20200213-20220620-687000
080	000100	2022012	1000017261	00851825	00001350	Československá obchodní banka, a. s.	Ú	Cyklostezka + lávka přes Bečvu	CZK	PRIB+023 %	20200131	20220831	BEZ	30000000.00 	29700000.00 	29700000.00 	379000.00 	00851825-00001350-20200131-20220831-30000000		00851825-00001350-20200131-20220831-30000000
080	000100	2022012	1000017261	00851825	00001350	Československá obchodní banka, a. s.	Ú	Lesní cesta Doliny	CZK	0,89 % FIX	20170126	20230610	BEZ	10000000.00 	5700000.00 	5260823.31 	116000.00 	00851825-00001350-20170126-20230610-10000000		00851825-00001350-20170126-20230610-10000000
080	000100	2022012	1000017262	00851841	45317054	Komerční banka, a.s.	Ú	Revitalizace území obce Janová	CZK	6,39	20160803	20301231	Žádné ručení	6120000.00 	6120000.00 	3910200.00 	456011.53 	00851841-45317054-20160803-20301231-6120000		00851841-45317054-20160803-20301231-6120000
080	000100	2022012	1000017262	00851841	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace obce Janova	CZK	1	20150101	20301231	Zástavní právo Sportovní hala	4889310.45 	4889310.45 	3446884.00 	264182.19 	00851841-00020729-20150101-20301231-4889310		00851841-00020729-20150101-20301231-4889310
080	000100	2022012	1000017286	00304387	45244782	Česká spořitelna, a.s.	Ú	Profinancování provozních výdajů v případě nesouladu mezi příjmy a výdaji.	CZK	základní sazba	20160501	20401231	bez ručení	20000000.00 	0.00 	0.00 	0.00 	00304387-45244782-20160501-20401231-20000000		00304387-45244782-20160501-20401231-20000000
080	000100	2022012	1000017286	00304387	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce stravovacího zařízení v nemocnici.	CZK	3 M PRIBOR + 0,10 %	20150713	20230625	bez ručení	18825492.00 	18465166.91 	16825000.00 	952942.74 	00304387-45244782-20150713-20230625-18825492		00304387-45244782-20150713-20230625-18825492
080	000100	2022012	1000017286	00304387	45317054	Komerční banka, a.s.	Ú	Investiční úvěr na rekonstrukci panelových sídlišť.	CZK	1,91	20190410	20321231	bez ručení	70000000.00 	70000000.00 	6364000.00 	3418550.81 	00304387-45317054-20190410-20321231-70000000		00304387-45317054-20190410-20321231-70000000
080	000100	2022012	1000017286	00304387	45317054	Komerční banka, a.s.	Ú	Municipální úvěr na investice.	CZK	4,39	20171218	20401231	bez ručení	108320000.00 	108320000.00 	16566576.00 	11383109.80 	00304387-45317054-20171218-20401231-108320000		00304387-45317054-20171218-20401231-108320000
080	000100	2022012	1000017286	00304387	45805369	ŠkoFIN s.r.o.	Ú	Pořízení osobního automobilu.	CZK	4,64	20220304	20270304	bez ručení	391668.00 	391668.00 	53127.86 	12813.61 	00304387-45805369-20220304-20270304-391668		00304387-45805369-20220304-20270304-391668
080	000100	2022012	1000017318	00303836	45317054	Komerční banka, a.s.	Ú	Financování rekonstrukce bytového domu	CZK	1,79% p.a.	20190218	20291231	Bez ručení	20000000.00 	19144443.14 	12327006.59 	562443.01 	00303836-45317054-20190218-20291231-20000000		00303836-45317054-20190218-20291231-20000000
080	000100	2022012	1000017318	00303836	45317054	Komerční banka, a.s.	Ú	Financování výstavby odborných učeben Zš a Mš Hutisko-Solanec	CZK	1M PRIBOR + 0,35% p.a.	20200903	20220228	Bez ručení	25000000.00 	21461635.86 	21461635.86 	282919.78 	00303836-45317054-20200903-20220228-25000000		00303836-45317054-20200903-20220228-25000000
080	000100	2022012	1000017324	00635774	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce koupaliště ve Valašské Senici	CZK	3,41	20140610	20290620	Zástavní právo k nemovitostem, zástavní právo k pohledávkám z pojištění nomovitostí	4500000.00 	4500000.00 	2550000.00 	989177.50 	00635774-45244782-20140610-20290620-4500000		00635774-45244782-20140610-20290620-4500000
080	000100	2022012	1000017324	00635774	45244782	Česká spořitelna, a.s.	Ú	Výstavba chodníků v obci Valašská Senice	CZK	1,21	20201019	20331231	Bez zajištění	8500000.00 	6006655.64 	240000.00 	107170.08 	00635774-45244782-20201019-20331231-8500000		00635774-45244782-20201019-20331231-8500000
080	000100	2022012	1000017325	00304361	45244782	Česká spořitelna, a.s.	Ú	Stavební úpravy pavilonu ZŠ pro provoz MŠ	CZK	1,49	20170327	20321220	Bez ručení	7000000.00 	6996593.22 	1140000.00 	506389.30 	00304361-45244782-20170327-20321220-7000000		00304361-45244782-20170327-20321220-7000000
080	000100	2022012	1000017325	00304361	45244782	Česká spořitelna, a.s.	Ú	Zateplení ZŠ VP, Realizace projektu ČŘB II., Stavební úpravy ZŠ VP, Revitalizace návsi obce VP	CZK	1,64	20130909	20301130	Bez ručení	15000000.00 	15000000.00 	7000056.00 	2092501.20 	00304361-45244782-20130909-20301130-15000000		00304361-45244782-20130909-20301130-15000000
080	000100	2022012	1000017346	00304336	45244782	Česká spořitelna, a.s.	Ú	Přístavba a stavební úpravy ZŠ a MŠ Študlov	CZK	1,61	20180221	20261220	Bez ručení	4000000.00 	4000000.00 	2016000.00 	214398.59 	00304336-45244782-20180221-20261220-4000000		00304336-45244782-20180221-20261220-4000000
080	000100	2022012	1000017347	00304395	45317054	Komerční banka, a.s.	Ú	Kanalizace	CZK	1,09	20170623	20291231	není	5000000.00 	5000000.00 	2003133.51 	229016.32 	00304395-45317054-20170623-20291231-5000000		00304395-45317054-20170623-20291231-5000000
080	000100	2022012	1000017348	00304409	45317054	Komerční banka, a.s.	Ú	rekonstrukce komunikace a koupě poz.	CZK	2,6	20190812	20290630	vlastní	4051000.00 	4051000.00 	1261723.83 	338761.67 	00304409-45317054-20190812-20290630-4051000		00304409-45317054-20190812-20290630-4051000
080	000100	2022012	1000017349	00304042	45244782	Česká spořitelna, a.s.	Ú	Investiční úvěr na dokončení rekonstrukce penzionu, Místa setkávání, II.etapy cyklostezky. aj.	CZK	2,14	20210419	20371201	žádný zajišťovací prostředek	30000000.00 	29710784.65 	0.00 	380866.62 	00304042-45244782-20210419-20371201-30000000		00304042-45244782-20210419-20371201-30000000
080	000100	2022012	1000017349	00304042	45244782	Česká spořitelna, a.s.	Ú	Investiční úvěr na rekonstrukci budovy Motorestu Čertovy skály	CZK	2,08	20180221	20290831	žádný zajišťovací prostředek	15000000.00 	15000000.00 	5000000.00 	960273.50 	00304042-45244782-20180221-20290831-15000000		00304042-45244782-20180221-20290831-15000000
080	000100	2022012	1000017350	00303968	45244782	Česká spořitelna, a.s.	Ú	Lačnov-komunikace pro pěší podél silnice III/4946, pořízení traktorbagtu a lesních pozemků	CZK	2,21	20190830	20221220	Bez ručení	3000000.00 	3000000.00 	3000000.00 	111520.53 	00303968-45244782-20190830-20221220-3000000		00303968-45244782-20190830-20221220-3000000
080	000100	2022012	1000017351	00303747	45317054	Komerční banka, a.s.	Ú	Multifunkční budova Dolní Bečva 2.etapa	CZK	1Mpribor+1,15	20110225	20251231	krycí blankosměnka	22830000.00 	21649810.00 	16487000.00 	3209184.00 	00303747-45317054-20110225-20251231-22830000		00303747-45317054-20110225-20251231-22830000
080	000100	2022012	1000017351	00303747	45317054	Komerční banka, a.s.	Ú	Prodloužení splaškové kanalizace	CZK	1,85	20190827	20360615	bez zajištění	30000000.00 	30000000.00 	1800000.00 	1257770.00 	00303747-45317054-20190827-20360615-30000000		00303747-45317054-20190827-20360615-30000000
080	000100	2022012	1000017381	00304051	45317054	Komerční banka, a.s.	Ú	Nákup nemovitosti  dle LV č. 1047- stavba č.p. 415 Liptál	CZK	0,50 p.a. - 1M pribor	20220726	20370630	Smlouva o zajištění blankosměnkou	21000000.00 	21000000.00 	60000.00 	697831.74 	00304051-45317054-20220726-20370630-21000000		00304051-45317054-20220726-20370630-21000000
080	000100	2022012	1000017381	00304051	45317054	Komerční banka, a.s.	Ú	Rekonstrukce ZŠ - přestěhování MŠ	CZK	0,20 p.a. + 1M pribor	20160412	20320515	Bez ručení	16836162.00 	16836162.00 	6267180.00 	1323106.13 	00304051-45317054-20160412-20320515-16836162		00304051-45317054-20160412-20320515-16836162
080	000100	2022012	1000017381	00304051	45317054	Komerční banka, a.s.	Ú	Víceúčelový úvěr - Chodníky Dolansko, Víceúčelové školní sportoviště	CZK	1,8% p.a.	20200325	20250228	Bez ručení	6886000.00 	6886000.00 	4185329.00 	252647.55 	00304051-45317054-20200325-20250228-6886000		00304051-45317054-20200325-20250228-6886000
