"""""""Výkaz""""""ZC_VYKAZ:ZC_VYKAZ";"""""""Tabulka výkazu""""""ZC_VTAB:ZC_VTAB";"""""""Fiskální období""""""0FISCPER:0FISCPER";"""""""Účetní jednotka""""""ZC_UCJED:ZC_UCJED";"""""""IČO""""""ZC_ICO:ZC_ICO";"""""""IČO poskytovatele""""""/BIC/ZC_PARTP:ZC_PARTP";"""""""Název poskytovatele""""""/BIC/ZC_NAZPOS:ZC_NAZPOS";"""""""Určení""""""/BIC/ZC_URCN:ZC_URCN";"""""""Účel""""""/BIC/ZC_UCFP:ZC_UCFP";"""""""Kód měny""""""CURRENCY:0CURRENCY";"""""""Úroková sazba v %""""""/BIC/ZC_URSA:ZC_URSA";"""""""Okamžik uzavření smlouvy""""""/BIC/ZC_DATUS:ZC_DATUS";"""""""Termín splatnosti""""""/BIC/ZC_TERSPL:ZC_TERSPL";"""""""Způsob ručení""""""/BIC/ZC_ZPRUC:ZC_ZPRUC";"""""""Sjednaná výše U/Z/NFV""""""KYF_0002:ZU_VYUV";"""""""Čerpaná výše U/Z/NVF""""""KYF_0004:ZU_CEUV";"""""""Splacená výše jistiny U/Z/NFV""""""KYF_0006:ZU_SPJUV";"""""""Výše zaplacených úroků a poplatků""""""KYF_0008:ZU_ZAPUP"
080;000100;2024012;1000008687;00271705;63998980;ČSOB Leasing, a.s.;Ú;traktor;CZK;0,99;20220131;20270304;10;1440384.00 ;1440384.00 ;807458.12 ;29464.12 
080;000100;2024012;1000008691;00578274;45317054;Komerční banka, a.s.;Ú;Vodovod Bukvice a Vodovod Křelina;CZK;1 M PRIBOR + 0,17 % p.a. z jistiny úvěru;20240828;20410630;01;10000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000008694;00271322;45317054;Komerční banka, a.s.;Ú;nákup nemovitosti č.p. 1 a č.p. 130;CZK;1,62;20200420;20300331;10;2590000.00 ;2590000.00 ;1184550.00 ;154220.90 
080;000100;2024012;1000008696;00271438;00001350;Československá obchodní banka, a. s.;Ú;Kontrokorentní úvěr;CZK;0,7;20101007;20291231;01;7000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000008698;00271471;45244782;Česká spořitelna, a.s.;Ú;kontokorentní úvěr;CZK;1M PRIBOR+MARŽE 1,2%;20230227;20250310;01;1100000.00 ;295315.32 ;0.00 ;13654.68 
080;000100;2024012;1000008701;00271624;45244782;Česká spořitelna, a.s.;Ú;Rekonstrukce VÚZ, realizace energetických opatření v MŠ;CZK;1,09;20171108;20261231;01;7000000.00 ;7000000.00 ;5489700.00 ;29550.10 
080;000100;2024012;1000008701;00271624;45244782;Česká spořitelna, a.s.;Ú;Víceúčelový objekt hřiště Jeřice;CZK;2,38;20210927;20300731;01;4000000.00 ;4000000.00 ;480000.00 ;93839.44 
080;000100;2024012;1000008702;00271641;45317054;Komerční banka, a.s.;Ú;"Spolufinancování projektu ""Vodovod Bartoušov, Labouň, Žitětín";CZK;1,18% p.a.;20201231;20391031;03;26700000.00 ;26700000.00 ;4491576.00 ;1046063.03 
080;000100;2024012;1000008702;00271641;45317054;Komerční banka, a.s.;Ú;nákup komunální techniky;CZK;1,71% p.a.;20210408;20260331;01;1000000.00 ;1000000.00 ;741406.00 ;39113.25 
080;000100;2024012;1000008702;00271641;45317054;Komerční banka, a.s.;Ú;"spolufinancování projektu ""Vodovod Jičíněves- místní část Dolany Keteň - napojení z Žitětína""";CZK;1M PRIBOR (do 31.10.2025);20230526;20430430;03;10500000.00 ;7000000.00 ;0.00 ;201157.64 
080;000100;2024012;1000008702;00271641;45317054;Komerční banka, a.s.;Ú;"spolufinancování projektu ""Vodovod Jičíněves- místní část Dolany Keteň - napojení z Žitětína""";CZK;4,45% p.a.;20230526;20430430;03;3500000.00 ;3500000.00 ;0.00 ;173548.47 
080;000100;2024012;1000008704;00271691;45317054;Komerční banka, a.s.;Ú;Stavební úpravy MŠ Konecchlumí;CZK;0,30;20230823;20250531;01;10000000.00 ;10000000.00 ;8658993.54 ;114065.17 
080;000100;2024012;1000008706;00271764;45317054;Komerční banka, a.s.;Ú;Škola v Libuni stavební úpravy a přístavba;CZK;2,1;20191129;20291031;10;23904760.00 ;23904760.00 ;20028020.96 ;745507.43 
080;000100;2024012;1000008709;00271802;45244782;Česká spořitelna, a.s.;Ú;na vybudování vodovodu;CZK;2,34;20190514;20290331;01;2000000.00 ;2000000.00 ;1336994.00 ;73497.80 
080;000100;2024012;1000008709;00271802;45244782;Česká spořitelna, a.s.;Ú;na vybudování vodovodu a jiné investiční akce;CZK;1,38;20200911;20420630;01;11000000.00 ;11000000.00 ;967500.00 ;413646.36 
080;000100;2024012;1000008712;00271870;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Nákup lesnického traktoru;CZK;0;20230913;20240920;01;1936000.00 ;1936000.00 ;1936000.00 ;46933.60 
080;000100;2024012;1000008714;00271926;45244782;Česká spořitelna, a.s.;Ú;koupě nemovitostí;CZK;0,37%;20210622;20271231;01;5000000.00 ;4260100.00 ;2502000.00 ;602207.92 
080;000100;2024012;1000008718;00272001;45244782;Česká spořitelna, a.s.;Ú;rekonstrukce ZŠ Radim;CZK;4,81;20230831;20261231;02;5000000.00 ;4991157.66 ;1704000.00 ;205561.18 
080;000100;2024012;1000008723;00272175;45317054;Komerční banka, a.s.;Ú;Veřejný vodovod v obci Střevač, Nadslav a Štidla;CZK;2,37 % p.a. z jistiny;20220128;20410831;10;22000000.00 ;22000000.00 ;2436740.00 ;1086998.54 
080;000100;2024012;1000008725;00272248;45244782;Česká spořitelna, a.s.;Ú;rekonstrukce kulturního zařízení;CZK;1,99;20160704;20261215;02;8000000.00 ;7999995.90 ;6432000.00 ;107730.30 
080;000100;2024012;1000008726;00272256;45244782;Česká spořitelna, a.s.;Ú;rekonstrukce OU;CZK;5;20211217;20291210;02;1500000.00 ;1500000.00 ;440000.00 ;175707.51 
080;000100;2024012;1000008728;00272299;45317054;Komerční banka, a.s.;Ú;Splašková kanalizace;CZK;3,78;20240101;20420630;10;20000000.00 ;20000000.00 ;0.00 ;97038.15 
080;000100;2024012;1000008730;00272337;45244782;Česká spořitelna, a.s.;Ú;kanalizace a ČOV Veliš a Vesec a Vodovod Veliš a Vesec;CZK;2,08;20210713;20431220;01;19000000.00 ;15499955.68 ;828000.00 ;298755.86 
080;000100;2024012;1000008737;00578231;45317054;Komerční banka, a.s.;Ú;Příspěvek na dofinancování výstavby kanalizace pro obce Brada-Rybníček a Kbelnice realizované Dobrov;CZK;2,05;20161227;20361231;03;8300000.00 ;8300000.00 ;2467633.21 ;126336.95 
080;000100;2024012;1000008745;00578339;45244782;Česká spořitelna, a.s.;Ú;oprava VO;CZK;2,18;20190815;20270730;02;2000000.00 ;2000000.00 ;1296000.00 ;3963.50 
080;000100;2024012;1000008745;00578339;45244782;Česká spořitelna, a.s.;Ú;výstvaba vodovodu;CZK;1,18;20160615;20261231;02;3000000.00 ;3000000.00 ;2357700.00 ;17376.69 
080;000100;2024012;1000008748;00578371;45317054;Komerční banka, a.s.;Ú;Spolufinancování projektu Energetické úspory obecního domu;CZK;4,66;20170331;20240630;10;2700000.00 ;2432677.40 ;2432677.40 ;150902.33 
080;000100;2024012;1000008750;00578398;00001350;Československá obchodní banka, a. s.;Ú;Financování výstavby vodovodního řadu;CZK;5,81%;20230713;20330517;01;2500000.00 ;2000000.00 ;100434.22 ;115823.36 
080;000100;2024012;1000008755;00578444;45317054;Komerční banka, a.s.;Ú;Výměna pískových filtrů koupaliště Milovice u Hořic;CZK;4,85%;20220124;20261231;01;1300000.00 ;1227604.00 ;771190.00 ;109231.21 
080;000100;2024012;1000008755;00578444;45317054;Komerční banka, a.s.;Ú;investiční akce Multifunkční hřiště, chodník;CZK;0,89%;20201023;20300831;01;4900000.00 ;4795144.14 ;3966534.77 ;38818.23 
080;000100;2024012;1000008756;00578452;63998980;ČSOB Leasing, a.s.;Ú;KUBOTA GZD15LD Kubota GZD;CZK;3,99;20230725;20260802;04;283067.00 ;283067.00 ;121641.74 ;12054.26 
080;000100;2024012;1000008764;00578533;45317054;Komerční banka, a.s.;Ú;výstavba vodovodu;CZK;2,04;20200106;20381031;10;4800000.00 ;4447680.00 ;792720.00 ;252252.85 
080;000100;2024012;1000008767;00578568;63998980;ČSOB Leasing, a.s.;Ú;Traktor Kubota;CZK;0,02538;20210730;20260730;04;1282048.00 ;1282048.00 ;875996.44 ;292.05 
080;000100;2024012;1000008769;00578584;45317054;Komerční banka, a.s.;Ú;Stavební úpravy budova OU - zřízení hasičské zbrojnice Staré Místo pro výjezdovou jednotku SDH;CZK;2,95%;20211217;20361231;10;15000000.00 ;14935540.45 ;5043800.00 ;660683.16 
080;000100;2024012;1000008772;00578592;45317054;Komerční banka, a.s.;Ú;Komunální technika;CZK;1,2;20200805;20250731;02;1000000.00 ;1000000.00 ;879750.00 ;30422.17 
080;000100;2024012;1000008774;00578631;45317054;Komerční banka, a.s.;Ú;investiční úvěr, infrastruktura;CZK;1,36;20201027;20241031;10;2000000.00 ;2000000.00 ;2000000.00 ;51469.33 
080;000100;2024012;1000008858;00272281;00001350;Československá obchodní banka, a. s.;Ú;Obnova komunikace;CZK;4,71%;20240515;20340320;01;4043333.12 ;4043333.12 ;57112.58 ;31628.30 
080;000100;2024012;1000008867;00035513;45244782;Česká spořitelna, a.s.;Ú;financování projektu;CZK;0,54;20240702;20351130;01;4000000.00 ;2836746.74 ;0.00 ;11153.93 
080;000100;2024012;1000008867;00035513;45244782;Česká spořitelna, a.s.;Ú;financování projektu;CZK;0,67;20210222;20290531;01;2000000.00 ;2000000.00 ;675000.00 ;90872.35 
080;000100;2024012;1000008871;00271730;45317054;Komerční banka, a.s.;Ú;Nové sídlo MÚ, úprava náměstí;CZK;4,50;20210630;20321031;01;50000000.00 ;49996432.00 ;10834200.00 ;6390341.63 
080;000100;2024012;1000008885;00271811;45244782;Česká spořitelna, a.s.;Ú;Rozšíření separace odpadů;CZK;2,78;20181031;20270630;01;6000000.00 ;5999919.99 ;5149688.41 ;42270.26 
080;000100;2024012;1000008890;00271489;45244782;Česká spořitelna, a.s.;Ú;výstavba splaškové kanalizace a ČOV;CZK;2,89;20170914;20320831;01;20000000.00 ;20000000.00 ;8382000.00 ;3004674.00 
080;000100;2024012;1000008891;00272418;00020729;Státní fond životního prostředí České republiky;Z;Zateplení budovy zámku ZŠ;CZK;0,45;20210916;20311231;01;6334350.00 ;6334350.00 ;1900305.00 ;61463.00 
080;000100;2024012;1000008892;00272370;45317054;Komerční banka, a.s.;Ú;oprava chodníků, veřejného osvětlení;CZK;1,4;20170303;20240228;10;2400000.00 ;2400000.00 ;2400000.00 ;149825.83 
080;000100;2024012;1000008906;00271594;45317054;Komerční banka, a.s.;Ú;úvěr na kanalizaci;CZK;0;20140822;20301231;01;20000000.00 ;20000000.00 ;12000096.00 ;511609.16 
080;000100;2024012;1000008906;00271594;45317054;Komerční banka, a.s.;Ú;úvěr vybudování odborných účeben;CZK;0;20210323;20321231;01;30000000.00 ;29905527.23 ;22639136.28 ;126974.97 
080;000100;2024012;1000008909;00272523;45317054;Komerční banka, a.s.;Ú;"Hřiště ""Tužme se""";CZK;0,48;20140630;20240620;01;20000000.00 ;19492279.10 ;19492279.10 ;0.00 
080;000100;2024012;1000008909;00272523;45317054;Komerční banka, a.s.;Ú;Městská knihovna v Broumově;CZK;1M PRIBOR + 0,075 %;20240515;20360630;01;20000000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000008909;00272523;45317054;Komerční banka, a.s.;Ú;Rekonstrukce Café Herzog, výkup pozemků, půjčka VAK Náchod a.s.;CZK;0,15;20161219;20271220;01;17500000.00 ;17453431.50 ;12222000.00 ;0.00 
080;000100;2024012;1000008909;00272523;45317054;Komerční banka, a.s.;Ú;Rekonstrukce DDM Ulita;CZK;1M PRIBOR + 0,40 %;20140507;20240420;01;9400000.00 ;9399588.90 ;9399588.90 ;0.00 
080;000100;2024012;1000008909;00272523;45317054;Komerční banka, a.s.;Ú;Stavební parcely Spořilov;CZK;1M PRIBOR + 0,09 %;20210629;20360630;01;20000000.00 ;20000000.00 ;3776000.00 ;0.00 
080;000100;2024012;1000008909;00272523;45317054;Komerční banka, a.s.;Ú;Zateplení Masarykovy ZŠ;CZK;0,76;20150429;20250420;01;8000000.00 ;2612426.80 ;2508000.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;DPS Na Příkopech 27;CZK;1,35;20210304;20360220;01;45000000.00 ;45000000.00 ;7560000.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;Investiční akce 2017-2018;CZK;1M PRIBOR + 0,16 %;20170628;20320621;01;11600000.00 ;11600000.00 ;5148000.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;KODUS;CZK;1M PRIBOR + 0,07 %;20160712;20310620;01;15000000.00 ;10895245.92 ;7812000.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;Rekonstr.Masarykovy ZŠ, dokončení Na Příkopech 27;CZK;1M PRIBOR + 0,08 %;20220620;20321220;01;10000000.00 ;8574265.07 ;1992000.00 ;973282.83 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce Centra pro rodinu, výkup nemovitostí;CZK;1,56;20180419;20280420;01;16200000.00 ;14546870.68 ;10200000.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce KD Střelnice, příprava parcely Spořilov;CZK;1,5;20190430;20290423;01;4250000.00 ;4250000.00 ;2160000.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;Rozšíření kapacity DPS Broumov, Úspory energ.Cihlářská 156;CZK;1M PRIBOR + 0,09 %;20240104;20351220;01;20000000.00 ;5000000.00 ;0.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;Smuteční síň;CZK;1M PRIBOR + 0,16 %;20170505;20320420;01;11200000.00 ;11200000.00 ;5468400.00 ;0.00 
080;000100;2024012;1000008909;00272523;00001350;Československá obchodní banka, a. s.;Ú;Výkup nemovitostí, vozidlo MP;CZK;1M PRIBOR + 0,11 %;20160505;20260420;01;7500000.00 ;6875383.49 ;6432000.00 ;0.00 
080;000100;2024012;1000008910;00272566;45244782;Česká spořitelna, a.s.;Ú;Překlenutí časového nesouladu mezi tvorbou a potřebou finančních zdrojů provozního charakteru;CZK;4,68;20221216;20251228;01;21000000.00 ;5437887.48 ;0.00 ;32353.21 
080;000100;2024012;1000008911;00272680;45317054;Komerční banka, a.s.;Ú;Překlenutí časového nesouladu mezi příjmy a výdaji;CZK;O/N PRIBOR+0,29%;20190522;20260429;01;34000000.00 ;0.00 ;0.00 ;50301.00 
080;000100;2024012;1000008911;00272680;00001350;Československá obchodní banka, a. s.;Ú;Dopravní terminál v Hronově;CZK;4,24;20240104;20341229;01;20000000.00 ;20000000.00 ;0.00 ;269711.11 
080;000100;2024012;1000008911;00272680;00001350;Československá obchodní banka, a. s.;Ú;Stav. úpravy a vybavení MěÚ Hronov;CZK;0,9;20201029;20320930;01;60000000.00 ;60000000.00 ;13500000.00 ;1481811.68 
080;000100;2024012;1000008912;00272868;00001350;Československá obchodní banka, a. s.;Ú;investice;CZK;6,36;20211222;20251229;01;39887602.90 ;39887602.90 ;39887602.90 ;3093157.52 
080;000100;2024012;1000008912;00272868;00001350;Československá obchodní banka, a. s.;Ú;investice;CZK;6,36;20240725;20251231;01;19995572.20 ;19995572.20 ;19995572.20 ;284817.15 
080;000100;2024012;1000008912;00272868;00001350;Československá obchodní banka, a. s.;Ú;krytí rozpočtu;CZK;6,36;20220103;20281229;01;41555649.97 ;41555649.97 ;8311128.00 ;4792561.58 
080;000100;2024012;1000008928;00273139;45317054;Komerční banka, a.s.;Ú;Investiční úvěr FVE, Kotelna, Rolba;CZK;1M PRIBOR A PEVNÁ ODCHYLKA 0,07%  p.a.;20241115;20401231;04;21000000.00 ;2381280.00 ;0.00 ;8353.00 
080;000100;2024012;1000008928;00273139;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Investiční úvěr - Nový traktorový nosič kontejnerů Cargo Hook vč. příslušenství;CZK;4,45;20200603;20250620;04;220000.00 ;220000.00 ;196826.00 ;0.00 
080;000100;2024012;1000008928;00273139;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Investiční úvěr -Mini vyvážečka vč. příslušenství;CZK;6,95;20230405;20270620;04;950000.00 ;950000.00 ;316665.00 ;0.00 
080;000100;2024012;1000008928;00273139;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;Investiční úvěr Lesnictví - pořízení nového Traktoru a nový čelní nakladač;CZK;4,45;20200325;20300325;04;849000.00 ;849000.00 ;370073.00 ;0.00 
080;000100;2024012;1000008943;00272612;00020729;Státní fond životního prostředí České republiky;Z;ZÁSOBOVÁNÍ VODOU OBCÍ DOLANY, ČÁSLAVKY, SVINIŠŤANY, KRABČICE A SEBUČ;CZK;1;20230926;20351231;01;29012444.69 ;29010421.94 ;0.00 ;0.00 
080;000100;2024012;1000008949;00272817;45317054;Komerční banka, a.s.;Ú;Martínkovice - splašková kanalizace;CZK;4,35;20140626;20301231;01;11000000.00 ;9332243.86 ;8339984.00 ;945910.07 
080;000100;2024012;1000008951;00272884;45317054;Komerční banka, a.s.;Ú;úvěr na opravy a investice;CZK;1,49;20180124;20271220;01;8000000.00 ;8000000.00 ;5328000.00 ;437812.56 
080;000100;2024012;1000008955;00272981;00020729;Státní fond životního prostředí České republiky;Z;ČOV a kanalizace Rožnov;CZK;1,0;20140625;20251231;03;3736259.35 ;3736259.35 ;3424104.00 ;207920.91 
080;000100;2024012;1000008958;00272892;63998980;ČSOB Leasing, a.s.;Ú;Spolufinancování nákupu komunální techniky;CZK;0,99;20220429;20250511;04;680915.00 ;680915.00 ;585130.22 ;10205.25 
080;000100;2024012;1000008965;00273198;63998980;ČSOB Leasing, a.s.;Ú;nákup traktoru;CZK;0,01;20210513;20260616;04;592900.00 ;592900.00 ;414998.94 ;54714.32 
080;000100;2024012;1000008974;00653608;45317054;Komerční banka, a.s.;Ú;Revitakizace objektu čp.176;CZK;0;20221229;20371130;01;8000000.00 ;7345690.84 ;705900.00 ;382111.47 
080;000100;2024012;1000008974;00653608;00020729;Státní fond životního prostředí České republiky;Z;"Křinice - splaškovákanalizace I. a II.etapa""";CZK;0;20151220;20250630;04;3344251.31 ;3344251.31 ;3237412.60 ;1542.12 
080;000100;2024012;1000008983;00654116;45317054;Komerční banka, a.s.;Ú;Kanalizace;CZK;1 MPRIBOR+0,65;20140429;20291231;01;12000000.00 ;11818169.41 ;7714440.00 ;2117624.54 
080;000100;2024012;1000008983;00654116;00020729;Státní fond životního prostředí České republiky;Z;Kanalizace;CZK;1;20141110;20250308;04;3186295.42 ;2904579.26 ;2867688.00 ;143464.95 
080;000100;2024012;1000008986;00272671;45244782;Česká spořitelna, a.s.;Ú;financování nákladů VaK Náchod výstavba vodovodu Mečov-smlouva o zápůjčce č. 1/2020 ze dne 10.6.2020;CZK;1,04;20200709;20250615;01;3044040.00 ;3044040.00 ;2435232.00 ;75838.50 
080;000100;2024012;1000008986;00272671;45244782;Česká spořitelna, a.s.;Ú;pořízení cisternové požárního automobili;CZK;4,23;20220328;20271231;01;3000000.00 ;3000000.00 ;1200000.00 ;255967.96 
080;000100;2024012;1000008986;00272671;45244782;Česká spořitelna, a.s.;Ú;přístavba tělocvičny k ZŠ  Hořičky;CZK;3,98;20220328;20321231;01;10000000.00 ;9992767.86 ;2004000.00 ;838574.40 
080;000100;2024012;1000008987;00653560;45317054;Komerční banka, a.s.;Ú;kanalizace;CZK;0;20140717;20270925;10;6500000.00 ;6500000.00 ;5016000.00 ;1074527.06 
080;000100;2024012;1000008987;00653560;00020729;Státní fond životního prostředí České republiky;Z;kanalizace;CZK;1;20141001;20250801;04;7935195.50 ;7906904.32 ;7414899.00 ;413103.30 
080;000100;2024012;1000009087;00272493;45317054;Komerční banka, a.s.;Ú;Obecní cesty a veřejné osvětlení;CZK;4,64;20160614;20290720;01;16000000.00 ;16000000.00 ;10176000.00 ;0.00 
080;000100;2024012;1000009098;00654451;00001350;Československá obchodní banka, a. s.;Ú;chodník podél sil III/3032, ul. Žďárecká,Brné;CZK;1MPribor+0,20;20190226;20240722;01;15000000.00 ;15000000.00 ;15000000.00 ;2127334.09 
080;000100;2024012;1000009101;00272728;45244782;Česká spořitelna, a.s.;Ú;"financování projektu ""Dopravně urbanistické řešení území Na Valech v Jaroměři""";CZK;2,69% p. a.;20170329;20270228;01;16000000.00 ;14928469.96 ;12354000.00 ;1442912.80 
080;000100;2024012;1000009101;00272728;45317054;Komerční banka, a.s.;Ú;"refinancování střednědob. revolvingového úvěru na financování akce ""Dopravní terminál v Jaroměři""";CZK;2,16 % p. a.;20180927;20301231;01;25000000.00 ;25000000.00 ;9998400.00 ;1762356.27 
080;000100;2024012;1000009101;00272728;45317054;Komerční banka, a.s.;Ú;"refinancování zůstatku střednědobého revolvingového úvěru na financování akce ""Oživení pevnosti Jose";CZK;2,17% p. a.;20180927;20320331;01;40000000.00 ;26044234.26 ;10989000.00 ;1255980.07 
080;000100;2024012;1000009107;00272591;00001350;Československá obchodní banka, a. s.;Ú;Rekonstrukce Husova náměstí;CZK;1,22;20190925;20341229;01;25000000.00 ;25000000.00 ;5769216.00 ;1198988.93 
080;000100;2024012;1000009107;00272591;61061344;SG Equipment Finance Czech Republic s.r.o.;Ú;Multifunkční vozidlo pro TS;CZK;2,45;20210727;20240815;04;3170000.00 ;3170000.00 ;3170000.00 ;92695.72 
080;000100;2024012;1000009107;00272591;45317051;;Ú;Městská kanalizace;CZK;1,23;20110603;20260331;01;65000000.00 ;61757134.37 ;58391753.37 ;4169213.17 
080;000100;2024012;1000009107;00272591;45317057;;Ú;Městská infrastruktura, chodníky;CZK;0,69;20151223;20240331;01;15000000.00 ;15000000.00 ;15000000.00 ;379693.11 
080;000100;2024012;1000009108;00272710;45244782;Česká spořitelna, a.s.;Ú;financování projekt kanalizace;CZK;1 - měsíční PRIBOR;20141212;20360630;02;10000000.00 ;10000000.00 ;4480000.00 ;2526392.70 
080;000100;2024012;1000009108;00272710;45244782;Česká spořitelna, a.s.;Ú;nákup nemovitosti;CZK;1 - měsíční PRIBOR;20210106;20270930;03;3000000.00 ;3000000.00 ;1680000.00 ;469377.08 
080;000100;2024012;1000009109;00272809;45244782;Česká spořitelna, a.s.;Ú;Výstavba kanalizace;CZK;0;20161011;20311231;01;15604252.42 ;15604252.42 ;8352000.00 ;875858.00 
080;000100;2024012;1000009109;00272809;45244782;Česká spořitelna, a.s.;Ú;Výstavba kanalizace;CZK;0;20171123;20251231;01;2522487.37 ;2522487.37 ;2226000.00 ;142171.00 
080;000100;2024012;1000009111;00272949;45244782;Česká spořitelna, a.s.;Ú;Stavební úpravy ZUŠ;CZK;0,96;20170314;20320229;01;25000000.00 ;25000000.00 ;12390000.00 ;0.00 
080;000100;2024012;1000009113;00273279;45317054;Komerční banka, a.s.;Ú;Kontokorent k BÚ;CZK;0;20020429;20241231;01;380000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000009113;00273279;45317054;Komerční banka, a.s.;Ú;Nákup nemovitosti č.p. 13 Žďár nad Metují;CZK;4,43;20151228;20300820;03;4000000.00 ;4000000.00 ;2438000.00 ;0.00 
080;000100;2024012;1000009113;00273279;45317054;Komerční banka, a.s.;Ú;Nástavba a přístavba č.p.78, rekonstrukce č.p.60 Žďár nad Metují;CZK;4,96;20120411;20270220;01;4851600.00 ;4851600.00 ;4136400.00 ;0.00 
